,Year,Date,Experiment,Plot,Subplot,Strip,TreatmentCode,BigBioNumSp,FertTrt,Species,Mass.g.m.2.
1776,2020,8/21/20,E245,20,East,NA,SoilDrenchFungicide,NA,n,Aster azureus,11.82
1777,2020,8/21/20,E245,20,East,NA,SoilDrenchFungicide,NA,n,Carex sp.,10.66
1778,2020,8/21/20,E245,20,East,NA,SoilDrenchFungicide,NA,n,Cyperus sp.,0.22
1779,2020,8/21/20,E245,20,East,NA,SoilDrenchFungicide,NA,n,Erigeron canadensis,0.28
1780,2020,8/21/20,E245,20,East,NA,SoilDrenchFungicide,NA,n,Helianthemum bicknellii,1.46
1781,2020,8/21/20,E245,20,East,NA,SoilDrenchFungicide,NA,n,Koeleria cristata,0.56
1782,2020,8/21/20,E245,20,East,NA,SoilDrenchFungicide,NA,n,Lathyrus venosus,0.5
1783,2020,8/21/20,E245,20,East,NA,SoilDrenchFungicide,NA,n,Lechea stricta,0.3
1784,2020,8/21/20,E245,20,East,NA,SoilDrenchFungicide,NA,n,Liatris aspera,0.08
1785,2020,8/21/20,E245,20,East,NA,SoilDrenchFungicide,NA,n,Lithospermum caroliniense,3.02
1786,2020,8/21/20,E245,20,East,NA,SoilDrenchFungicide,NA,n,Miscellaneous litter,85.44
1787,2020,8/21/20,E245,20,East,NA,SoilDrenchFungicide,NA,n,Monarda fistulosa,2.4
1788,2020,8/21/20,E245,20,East,NA,SoilDrenchFungicide,NA,n,Panicum oligosanthes,3.88
1789,2020,8/21/20,E245,20,East,NA,SoilDrenchFungicide,NA,n,Poa pratensis,8.28
1790,2020,8/21/20,E245,20,East,NA,SoilDrenchFungicide,NA,n,Rudbeckia serotina,1.64
1791,2020,8/21/20,E245,20,East,NA,SoilDrenchFungicide,NA,n,Sisyrinchium campestre,0.14
1792,2020,8/21/20,E245,20,East,NA,SoilDrenchFungicide,NA,n,Solidago missouriensis,5.24
1793,2020,8/21/20,E245,20,East,NA,SoilDrenchFungicide,NA,n,Sorghastrum nutans,20.5
1794,2020,8/21/20,E245,20,East,NA,SoilDrenchFungicide,NA,n,Viola pedatifida,0.54
1795,2020,8/21/20,E245,20,West,NA,SoilDrenchFungicide,NA,y,Ambrosia coronopifolia,5.38
1796,2020,8/21/20,E245,20,West,NA,SoilDrenchFungicide,NA,y,Anemone cylindrica,1.2
1797,2020,8/21/20,E245,20,West,NA,SoilDrenchFungicide,NA,y,Aster azureus,0.18
1798,2020,8/21/20,E245,20,West,NA,SoilDrenchFungicide,NA,y,Carex sp.,24.32
1799,2020,8/21/20,E245,20,West,NA,SoilDrenchFungicide,NA,y,Cyperus sp.,0.64
1800,2020,8/21/20,E245,20,West,NA,SoilDrenchFungicide,NA,y,Koeleria cristata,0.48
1801,2020,8/21/20,E245,20,West,NA,SoilDrenchFungicide,NA,y,Lithospermum canescens,3.6
1802,2020,8/21/20,E245,20,West,NA,SoilDrenchFungicide,NA,y,Miscellaneous litter,42.62
1803,2020,8/21/20,E245,20,West,NA,SoilDrenchFungicide,NA,y,Monarda fistulosa,41.68
1804,2020,8/21/20,E245,20,West,NA,SoilDrenchFungicide,NA,y,Panicum oligosanthes,0.58
1805,2020,8/21/20,E245,20,West,NA,SoilDrenchFungicide,NA,y,Poa pratensis,51.84
1806,2020,8/21/20,E245,20,West,NA,SoilDrenchFungicide,NA,y,Rumex acetosella,0.9
1807,2020,8/21/20,E245,20,West,NA,SoilDrenchFungicide,NA,y,Solidago missouriensis,9.14
1808,2020,8/21/20,E245,20,West,NA,SoilDrenchFungicide,NA,y,Sorghastrum nutans,9.44
1809,2020,8/21/20,E245,21,East,NA,Fenced,NA,n,Agrostis scabra,0.2
1810,2020,8/21/20,E245,21,East,NA,Fenced,NA,n,Ambrosia coronopifolia,22.58
1811,2020,8/21/20,E245,21,East,NA,Fenced,NA,n,Anemone cylindrica,4.62
1812,2020,8/21/20,E245,21,East,NA,Fenced,NA,n,Aster azureus,7.08
1813,2020,8/21/20,E245,21,East,NA,Fenced,NA,n,Bromus inermis,0.76
1814,2020,8/21/20,E245,21,East,NA,Fenced,NA,n,Carex sp.,4.74
1815,2020,8/21/20,E245,21,East,NA,Fenced,NA,n,Cyperus sp.,0.6
1816,2020,8/21/20,E245,21,East,NA,Fenced,NA,n,Koeleria cristata,1.56
1817,2020,8/21/20,E245,21,East,NA,Fenced,NA,n,Lithospermum caroliniense,3.8
1818,2020,8/21/20,E245,21,East,NA,Fenced,NA,n,Lychnis alba,0.08
1819,2020,8/21/20,E245,21,East,NA,Fenced,NA,n,Miscellaneous litter,38.76
1820,2020,8/21/20,E245,21,East,NA,Fenced,NA,n,Monarda fistulosa,5.8
1821,2020,8/21/20,E245,21,East,NA,Fenced,NA,n,Panicum perlongum,0.02
1822,2020,8/21/20,E245,21,East,NA,Fenced,NA,n,Physalis virginiana,0.16
1823,2020,8/21/20,E245,21,East,NA,Fenced,NA,n,Poa pratensis,8.04
1824,2020,8/21/20,E245,21,East,NA,Fenced,NA,n,Rudbeckia serotina,1.54
1825,2020,8/21/20,E245,21,East,NA,Fenced,NA,n,Rumex acetosella,0.46
1826,2020,8/21/20,E245,21,East,NA,Fenced,NA,n,Sisyrinchium campestre,0.36
1827,2020,8/21/20,E245,21,East,NA,Fenced,NA,n,Solidago nemoralis,1
1828,2020,8/21/20,E245,21,East,NA,Fenced,NA,n,Sorghastrum nutans,15.92
1829,2020,8/21/20,E245,21,East,NA,Fenced,NA,n,Viola pedatifida,0.4
1830,2020,8/21/20,E245,21,West,NA,Fenced,NA,y,Agrostis scabra,1.72
1831,2020,8/21/20,E245,21,West,NA,Fenced,NA,y,Ambrosia coronopifolia,4.78
1832,2020,8/21/20,E245,21,West,NA,Fenced,NA,y,Anemone cylindrica,5.1
1833,2020,8/21/20,E245,21,West,NA,Fenced,NA,y,Carex sp.,14.64
1834,2020,8/21/20,E245,21,West,NA,Fenced,NA,y,Koeleria cristata,0.48
1835,2020,8/21/20,E245,21,West,NA,Fenced,NA,y,Lathyrus venosus,0.06
1836,2020,8/21/20,E245,21,West,NA,Fenced,NA,y,Lithospermum canescens,0.74
1837,2020,8/21/20,E245,21,West,NA,Fenced,NA,y,Miscellaneous litter,67.64
1838,2020,8/21/20,E245,21,West,NA,Fenced,NA,y,Monarda fistulosa,6.62
1839,2020,8/21/20,E245,21,West,NA,Fenced,NA,y,Panicum perlongum,0.34
1840,2020,8/21/20,E245,21,West,NA,Fenced,NA,y,Poa pratensis,49.72
1841,2020,8/21/20,E245,21,West,NA,Fenced,NA,y,Polygala polygama,0.02
1842,2020,8/21/20,E245,21,West,NA,Fenced,NA,y,Rumex acetosella,9.9
1843,2020,8/21/20,E245,21,West,NA,Fenced,NA,y,Sorghastrum nutans,2.42
1844,2020,8/21/20,E245,21,West,NA,Fenced,NA,y,Tradescantia occidentalis,0.06
1845,2020,8/20/20,E245,22,East,NA,FoliarFungicide,NA,n,Ambrosia coronopifolia,4.72
1846,2020,8/20/20,E245,22,East,NA,FoliarFungicide,NA,n,Anemone cylindrica,2.64
1847,2020,8/20/20,E245,22,East,NA,FoliarFungicide,NA,n,Asclepias tuberosa,0.08
1848,2020,8/20/20,E245,22,East,NA,FoliarFungicide,NA,n,Aster ericoides,16.48
1849,2020,8/20/20,E245,22,East,NA,FoliarFungicide,NA,n,Carex sp.,3.44
1850,2020,8/20/20,E245,22,East,NA,FoliarFungicide,NA,n,Cyperus sp.,0.02
1851,2020,8/20/20,E245,22,East,NA,FoliarFungicide,NA,n,Koeleria cristata,0.82
1852,2020,8/20/20,E245,22,East,NA,FoliarFungicide,NA,n,Miscellaneous litter,45.56
1853,2020,8/20/20,E245,22,East,NA,FoliarFungicide,NA,n,Poa pratensis,6.74
1854,2020,8/20/20,E245,22,East,NA,FoliarFungicide,NA,n,Rudbeckia serotina,0.38
1855,2020,8/20/20,E245,22,East,NA,FoliarFungicide,NA,n,Rumex acetosella,7.36
1856,2020,8/20/20,E245,22,East,NA,FoliarFungicide,NA,n,Solidago missouriensis,25.5
1857,2020,8/20/20,E245,22,East,NA,FoliarFungicide,NA,n,Sorghastrum nutans,10.24
1858,2020,8/21/20,E245,22,West,NA,FoliarFungicide,NA,y,Ambrosia coronopifolia,4.02
1859,2020,8/21/20,E245,22,West,NA,FoliarFungicide,NA,y,Anemone cylindrica,1.54
1860,2020,8/21/20,E245,22,West,NA,FoliarFungicide,NA,y,Aster ericoides,33.52
1861,2020,8/21/20,E245,22,West,NA,FoliarFungicide,NA,y,Carex sp.,22.06
1862,2020,8/21/20,E245,22,West,NA,FoliarFungicide,NA,y,Cyperus sp.,0.9
1863,2020,8/21/20,E245,22,West,NA,FoliarFungicide,NA,y,Koeleria cristata,0.12
1864,2020,8/21/20,E245,22,West,NA,FoliarFungicide,NA,y,Lithospermum caroliniense,2.24
1865,2020,8/21/20,E245,22,West,NA,FoliarFungicide,NA,y,Miscellaneous litter,49.14
1866,2020,8/21/20,E245,22,West,NA,FoliarFungicide,NA,y,Poa pratensis,16.82
1867,2020,8/21/20,E245,22,West,NA,FoliarFungicide,NA,y,Polygala polygama,0.1
1868,2020,8/21/20,E245,22,West,NA,FoliarFungicide,NA,y,Rumex acetosella,2.6
1869,2020,8/21/20,E245,22,West,NA,FoliarFungicide,NA,y,Solidago gigantea,0.38
1870,2020,8/21/20,E245,22,West,NA,FoliarFungicide,NA,y,Solidago nemoralis,10.04
1871,2020,8/21/20,E245,22,West,NA,FoliarFungicide,NA,y,Sorghastrum nutans,4.82
1872,2020,8/21/20,E245,22,West,NA,FoliarFungicide,NA,y,Viola pedatifida,0.94
1873,2020,8/21/20,E245,23,East,NA,AllPesticides,NA,n,Ambrosia coronopifolia,4.72
1874,2020,8/21/20,E245,23,East,NA,AllPesticides,NA,n,Anemone cylindrica,1.74
1875,2020,8/21/20,E245,23,East,NA,AllPesticides,NA,n,Aster ericoides,8.5
1876,2020,8/21/20,E245,23,East,NA,AllPesticides,NA,n,Carex sp.,8.94
1877,2020,8/21/20,E245,23,East,NA,AllPesticides,NA,n,Eragrostis spectabilis,0.48
1878,2020,8/21/20,E245,23,East,NA,AllPesticides,NA,n,Koeleria cristata,0.12
1879,2020,8/21/20,E245,23,East,NA,AllPesticides,NA,n,Lespedeza capitata,0.28
1880,2020,8/21/20,E245,23,East,NA,AllPesticides,NA,n,Miscellaneous litter,66.4
1881,2020,8/21/20,E245,23,East,NA,AllPesticides,NA,n,Monarda fistulosa,41.28
1882,2020,8/21/20,E245,23,East,NA,AllPesticides,NA,n,Panicum oligosanthes,1.82
1883,2020,8/21/20,E245,23,East,NA,AllPesticides,NA,n,Poa pratensis,3.12
1884,2020,8/21/20,E245,23,East,NA,AllPesticides,NA,n,Rudbeckia serotina,1.28
1885,2020,8/21/20,E245,23,East,NA,AllPesticides,NA,n,Rumex acetosella,0.18
1886,2020,8/21/20,E245,23,East,NA,AllPesticides,NA,n,Solidago rigida,5.58
1887,2020,8/21/20,E245,23,East,NA,AllPesticides,NA,n,Sorghastrum nutans,31.64
1888,2020,8/21/20,E245,23,East,NA,AllPesticides,NA,n,Viola pedatifida,0.38
1889,2020,8/21/20,E245,23,West,NA,AllPesticides,NA,y,Ambrosia coronopifolia,33.72
1890,2020,8/21/20,E245,23,West,NA,AllPesticides,NA,y,Anemone cylindrica,11.12
1891,2020,8/21/20,E245,23,West,NA,AllPesticides,NA,y,Aster azureus,0.12
1892,2020,8/21/20,E245,23,West,NA,AllPesticides,NA,y,Aster ericoides,11.98
1893,2020,8/21/20,E245,23,West,NA,AllPesticides,NA,y,Carex sp.,93.48
1894,2020,8/21/20,E245,23,West,NA,AllPesticides,NA,y,Koeleria cristata,0.88
1895,2020,8/21/20,E245,23,West,NA,AllPesticides,NA,y,Lathyrus venosus,2.12
1896,2020,8/21/20,E245,23,West,NA,AllPesticides,NA,y,Lespedeza capitata,0.16
1897,2020,8/21/20,E245,23,West,NA,AllPesticides,NA,y,Miscellaneous litter,74.66
1898,2020,8/21/20,E245,23,West,NA,AllPesticides,NA,y,Monarda fistulosa,9.92
1899,2020,8/21/20,E245,23,West,NA,AllPesticides,NA,y,Panicum praecocious,11.54
1900,2020,8/21/20,E245,23,West,NA,AllPesticides,NA,y,Poa pratensis,31.38
1901,2020,8/21/20,E245,23,West,NA,AllPesticides,NA,y,Polygala polygama,0.72
1902,2020,8/21/20,E245,23,West,NA,AllPesticides,NA,y,Rumex acetosella,2.38
1903,2020,8/21/20,E245,23,West,NA,AllPesticides,NA,y,Solidago rigida,5.54
1904,2020,8/21/20,E245,23,West,NA,AllPesticides,NA,y,Sorghastrum nutans,12.22
1905,2020,8/21/20,E245,24,East,NA,Control,NA,n,Agrostis scabra,0.58
1906,2020,8/21/20,E245,24,East,NA,Control,NA,n,Ambrosia coronopifolia,35.96
1907,2020,8/21/20,E245,24,East,NA,Control,NA,n,Anemone cylindrica,1.68
1908,2020,8/21/20,E245,24,East,NA,Control,NA,n,Aster azureus,0.36
1909,2020,8/21/20,E245,24,East,NA,Control,NA,n,Carex sp.,6.22
1910,2020,8/21/20,E245,24,East,NA,Control,NA,n,Cyperus sp.,1.26
1911,2020,8/21/20,E245,24,East,NA,Control,NA,n,Lathyrus venosus,0.16
1912,2020,8/21/20,E245,24,East,NA,Control,NA,n,Lechea stricta,0.4
1913,2020,8/21/20,E245,24,East,NA,Control,NA,n,Lespedeza capitata,0.1
1914,2020,8/21/20,E245,24,East,NA,Control,NA,n,Miscellaneous litter,46.74
1915,2020,8/21/20,E245,24,East,NA,Control,NA,n,Monarda fistulosa,3.34
1916,2020,8/21/20,E245,24,East,NA,Control,NA,n,Panicum oligosanthes,0.36
1917,2020,8/21/20,E245,24,East,NA,Control,NA,n,Poa pratensis,11.86
1918,2020,8/21/20,E245,24,East,NA,Control,NA,n,Polygala polygama,0.44
1919,2020,8/21/20,E245,24,East,NA,Control,NA,n,Rumex acetosella,1.74
1920,2020,8/21/20,E245,24,East,NA,Control,NA,n,Setaria lutescens (glauca),0.02
1921,2020,8/21/20,E245,24,East,NA,Control,NA,n,Solidago missouriensis,5.42
1922,2020,8/21/20,E245,24,East,NA,Control,NA,n,Sorghastrum nutans,9.08
1923,2020,8/21/20,E245,24,West,NA,Control,NA,y,Agrostis scabra,0.02
1924,2020,8/21/20,E245,24,West,NA,Control,NA,y,Ambrosia coronopifolia,8.82
1925,2020,8/21/20,E245,24,West,NA,Control,NA,y,Anemone cylindrica,0.88
1926,2020,8/21/20,E245,24,West,NA,Control,NA,y,Aster azureus,2.36
1927,2020,8/21/20,E245,24,West,NA,Control,NA,y,Carex sp.,15.08
1928,2020,8/21/20,E245,24,West,NA,Control,NA,y,Cyperus sp.,0.36
1929,2020,8/21/20,E245,24,West,NA,Control,NA,y,Hieracium longipilum,0.02
1930,2020,8/21/20,E245,24,West,NA,Control,NA,y,Koeleria cristata,0.12
1931,2020,8/21/20,E245,24,West,NA,Control,NA,y,Lithospermum canescens,8.84
1932,2020,8/21/20,E245,24,West,NA,Control,NA,y,Miscellaneous litter,66.04
1933,2020,8/21/20,E245,24,West,NA,Control,NA,y,Monarda fistulosa,1.36
1934,2020,8/21/20,E245,24,West,NA,Control,NA,y,Panicum oligosanthes,1.2
1935,2020,8/21/20,E245,24,West,NA,Control,NA,y,Poa pratensis,19.66
1936,2020,8/21/20,E245,24,West,NA,Control,NA,y,Rudbeckia serotina,0.76
1937,2020,8/21/20,E245,24,West,NA,Control,NA,y,Rumex acetosella,25.54
1938,2020,8/21/20,E245,24,West,NA,Control,NA,y,Solidago missouriensis,0.3
1939,2020,8/21/20,E245,24,West,NA,Control,NA,y,Sorghastrum nutans,6.86
1940,2020,8/21/20,E245,24,West,NA,Control,NA,y,Viola pedatifida,0.26
1941,2020,8/20/20,E245,25,East,NA,Fenced,NA,n,Agrostis scabra,0.06
1942,2020,8/20/20,E245,25,East,NA,Fenced,NA,n,Carex sp.,3.4
1943,2020,8/20/20,E245,25,East,NA,Fenced,NA,n,Cyperus sp.,0.24
1944,2020,8/20/20,E245,25,East,NA,Fenced,NA,n,Helianthemum bicknellii,0.62
1945,2020,8/20/20,E245,25,East,NA,Fenced,NA,n,Koeleria cristata,0.32
1946,2020,8/20/20,E245,25,East,NA,Fenced,NA,n,Lespedeza capitata,12.92
1947,2020,8/20/20,E245,25,East,NA,Fenced,NA,n,Lithospermum canescens,1.14
1948,2020,8/20/20,E245,25,East,NA,Fenced,NA,n,Miscellaneous litter,67.12
1949,2020,8/20/20,E245,25,East,NA,Fenced,NA,n,Panicum perlongum,0.58
1950,2020,8/20/20,E245,25,East,NA,Fenced,NA,n,Poa pratensis,3.26
1951,2020,8/20/20,E245,25,East,NA,Fenced,NA,n,Polygala polygama,0.06
1952,2020,8/20/20,E245,25,East,NA,Fenced,NA,n,Sorghastrum nutans,28.92
1953,2020,8/21/20,E245,25,West,NA,Fenced,NA,y,Ambrosia coronopifolia,1
1954,2020,8/21/20,E245,25,West,NA,Fenced,NA,y,Carex sp.,1.32
1955,2020,8/21/20,E245,25,West,NA,Fenced,NA,y,Cyperus sp.,3.38
1956,2020,8/21/20,E245,25,West,NA,Fenced,NA,y,Koeleria cristata,6.04
1957,2020,8/21/20,E245,25,West,NA,Fenced,NA,y,Lespedeza capitata,0.02
1958,2020,8/21/20,E245,25,West,NA,Fenced,NA,y,Lithospermum canescens,2.22
1959,2020,8/21/20,E245,25,West,NA,Fenced,NA,y,Miscellaneous litter,58.84
1960,2020,8/21/20,E245,25,West,NA,Fenced,NA,y,Panicum perlongum,10.5
1961,2020,8/21/20,E245,25,West,NA,Fenced,NA,y,Poa pratensis,12.3
1962,2020,8/21/20,E245,25,West,NA,Fenced,NA,y,Sorghastrum nutans,18.86
1963,2020,8/21/20,E245,26,East,NA,FoliarFungicide,NA,n,Ambrosia coronopifolia,1.68
1964,2020,8/21/20,E245,26,East,NA,FoliarFungicide,NA,n,Carex sp.,4.92
1965,2020,8/21/20,E245,26,East,NA,FoliarFungicide,NA,n,Cyperus sp.,0.14
1966,2020,8/21/20,E245,26,East,NA,FoliarFungicide,NA,n,Koeleria cristata,4.36
1967,2020,8/21/20,E245,26,East,NA,FoliarFungicide,NA,n,Lithospermum caroliniense,1.46
1968,2020,8/21/20,E245,26,East,NA,FoliarFungicide,NA,n,Miscellaneous litter,72.46
1969,2020,8/21/20,E245,26,East,NA,FoliarFungicide,NA,n,Panicum perlongum,0.26
1970,2020,8/21/20,E245,26,East,NA,FoliarFungicide,NA,n,Poa pratensis,8.74
1971,2020,8/21/20,E245,26,East,NA,FoliarFungicide,NA,n,Polygala polygama,0.4
1972,2020,8/21/20,E245,26,East,NA,FoliarFungicide,NA,n,Sorghastrum nutans,24.96
1973,2020,8/21/20,E245,26,East,NA,FoliarFungicide,NA,n,Tradescantia occidentalis,0.1
1974,2020,8/21/20,E245,26,West,NA,FoliarFungicide,NA,y,Ambrosia coronopifolia,20.74
1975,2020,8/21/20,E245,26,West,NA,FoliarFungicide,NA,y,Anemone cylindrica,0.92
1976,2020,8/21/20,E245,26,West,NA,FoliarFungicide,NA,y,Carex sp.,18.22
1977,2020,8/21/20,E245,26,West,NA,FoliarFungicide,NA,y,Cyperus sp.,0.42
1978,2020,8/21/20,E245,26,West,NA,FoliarFungicide,NA,y,Koeleria cristata,3.14
1979,2020,8/21/20,E245,26,West,NA,FoliarFungicide,NA,y,Lespedeza capitata,22.54
1980,2020,8/21/20,E245,26,West,NA,FoliarFungicide,NA,y,Miscellaneous litter,104.62
1981,2020,8/21/20,E245,26,West,NA,FoliarFungicide,NA,y,Panicum perlongum,0.36
1982,2020,8/21/20,E245,26,West,NA,FoliarFungicide,NA,y,Poa pratensis,24.14
1983,2020,8/21/20,E245,26,West,NA,FoliarFungicide,NA,y,Sorghastrum nutans,9.7
1984,2020,8/21/20,E245,26,West,NA,FoliarFungicide,NA,y,Tradescantia occidentalis,0.22
1985,2020,8/21/20,E245,27,East,NA,SoilDrenchFungicide,NA,n,Agrostis scabra,3.48
1986,2020,8/21/20,E245,27,East,NA,SoilDrenchFungicide,NA,n,Ambrosia coronopifolia,0.74
1987,2020,8/21/20,E245,27,East,NA,SoilDrenchFungicide,NA,n,Carex sp.,2.08
1988,2020,8/21/20,E245,27,East,NA,SoilDrenchFungicide,NA,n,Cyperus sp.,2.36
1989,2020,8/21/20,E245,27,East,NA,SoilDrenchFungicide,NA,n,Erigeron canadensis,0.02
1990,2020,8/21/20,E245,27,East,NA,SoilDrenchFungicide,NA,n,Koeleria cristata,0.14
1991,2020,8/21/20,E245,27,East,NA,SoilDrenchFungicide,NA,n,Lespedeza capitata,0.14
1992,2020,8/21/20,E245,27,East,NA,SoilDrenchFungicide,NA,n,Miscellaneous litter,62.04
1993,2020,8/21/20,E245,27,East,NA,SoilDrenchFungicide,NA,n,Panicum perlongum,7.06
1994,2020,8/21/20,E245,27,East,NA,SoilDrenchFungicide,NA,n,Poa pratensis,9.4
1995,2020,8/21/20,E245,27,East,NA,SoilDrenchFungicide,NA,n,Polygala polygama,1.32
1996,2020,8/21/20,E245,27,East,NA,SoilDrenchFungicide,NA,n,Solidago missouriensis,3.82
1997,2020,8/21/20,E245,27,East,NA,SoilDrenchFungicide,NA,n,Sorghastrum nutans,18.14
1998,2020,8/21/20,E245,27,East,NA,SoilDrenchFungicide,NA,n,Viola pedatifida,1.98
1999,2020,8/20/20,E245,27,West,NA,SoilDrenchFungicide,NA,y,Ambrosia coronopifolia,1.06
2000,2020,8/20/20,E245,27,West,NA,SoilDrenchFungicide,NA,y,Carex sp.,27.06
2001,2020,8/20/20,E245,27,West,NA,SoilDrenchFungicide,NA,y,Cyperus sp.,2.7
2002,2020,8/20/20,E245,27,West,NA,SoilDrenchFungicide,NA,y,Lespedeza capitata,6.92
2003,2020,8/20/20,E245,27,West,NA,SoilDrenchFungicide,NA,y,Miscellaneous litter,63.8
2004,2020,8/20/20,E245,27,West,NA,SoilDrenchFungicide,NA,y,Poa pratensis,41.5
2005,2020,8/20/20,E245,27,West,NA,SoilDrenchFungicide,NA,y,Sorghastrum nutans,5.68
2006,2020,8/20/20,E245,27,West,NA,SoilDrenchFungicide,NA,y,Tradescantia occidentalis,0.24
2007,2020,8/20/20,E245,28,East,NA,AllPesticides,NA,n,Agrostis scabra,0.12
2008,2020,8/20/20,E245,28,East,NA,AllPesticides,NA,n,Anemone cylindrica,0.04
2009,2020,8/20/20,E245,28,East,NA,AllPesticides,NA,n,Carex sp.,2.34
2010,2020,8/20/20,E245,28,East,NA,AllPesticides,NA,n,Cyperus sp.,0.26
2011,2020,8/20/20,E245,28,East,NA,AllPesticides,NA,n,Hieracium longipilum,13.24
2012,2020,8/20/20,E245,28,East,NA,AllPesticides,NA,n,Koeleria cristata,0.5
2013,2020,8/20/20,E245,28,East,NA,AllPesticides,NA,n,Lespedeza capitata,1.02
2014,2020,8/20/20,E245,28,East,NA,AllPesticides,NA,n,Lithospermum canescens,3.84
2015,2020,8/20/20,E245,28,East,NA,AllPesticides,NA,n,Miscellaneous litter,68.32
2016,2020,8/20/20,E245,28,East,NA,AllPesticides,NA,n,Panicum perlongum,1.76
2017,2020,8/20/20,E245,28,East,NA,AllPesticides,NA,n,Panicum praecocious,0.14
2018,2020,8/20/20,E245,28,East,NA,AllPesticides,NA,n,Poa pratensis,3.44
2019,2020,8/20/20,E245,28,East,NA,AllPesticides,NA,n,Solidago gigantea,35.32
2020,2020,8/20/20,E245,28,East,NA,AllPesticides,NA,n,Sorghastrum nutans,22.22
2021,2020,8/21/20,E245,28,West,NA,AllPesticides,NA,y,Ambrosia coronopifolia,20.02
2022,2020,8/21/20,E245,28,West,NA,AllPesticides,NA,y,Carex sp.,20.2
2023,2020,8/21/20,E245,28,West,NA,AllPesticides,NA,y,Cyperus sp.,0.1
2024,2020,8/21/20,E245,28,West,NA,AllPesticides,NA,y,Helianthemum bicknellii,6
2025,2020,8/21/20,E245,28,West,NA,AllPesticides,NA,y,Koeleria cristata,3.46
2026,2020,8/21/20,E245,28,West,NA,AllPesticides,NA,y,Miscellaneous litter,82.7
2027,2020,8/21/20,E245,28,West,NA,AllPesticides,NA,y,Poa pratensis,14.86
2028,2020,8/21/20,E245,28,West,NA,AllPesticides,NA,y,Rosa arkansana,2.22
2029,2020,8/21/20,E245,28,West,NA,AllPesticides,NA,y,Solidago missouriensis,5.82
2030,2020,8/21/20,E245,28,West,NA,AllPesticides,NA,y,Sorghastrum nutans,46.38
2031,2020,8/20/20,E245,29,East,NA,Control,NA,n,Carex sp.,4.46
2032,2020,8/20/20,E245,29,East,NA,Control,NA,n,Cyperus sp.,0.46
2033,2020,8/20/20,E245,29,East,NA,Control,NA,n,Erigeron canadensis,0.14
2034,2020,8/20/20,E245,29,East,NA,Control,NA,n,Koeleria cristata,1
2035,2020,8/20/20,E245,29,East,NA,Control,NA,n,Lespedeza capitata,2.72
2036,2020,8/20/20,E245,29,East,NA,Control,NA,n,Lithospermum caroliniense,4.96
2037,2020,8/20/20,E245,29,East,NA,Control,NA,n,Miscellaneous litter,48.72
2038,2020,8/20/20,E245,29,East,NA,Control,NA,n,Mosses,0.02
2039,2020,8/20/20,E245,29,East,NA,Control,NA,n,Panicum perlongum,1.2
2040,2020,8/20/20,E245,29,East,NA,Control,NA,n,Poa pratensis,3.2
2041,2020,8/20/20,E245,29,East,NA,Control,NA,n,Polygala polygama,0.12
2042,2020,8/20/20,E245,29,East,NA,Control,NA,n,Sorghastrum nutans,32.08
2043,2020,8/21/20,E245,29,West,NA,Control,NA,y,Agrostis scabra,0.84
2044,2020,8/21/20,E245,29,West,NA,Control,NA,y,Ambrosia coronopifolia,25.32
2045,2020,8/21/20,E245,29,West,NA,Control,NA,y,Carex sp.,5.72
2046,2020,8/21/20,E245,29,West,NA,Control,NA,y,Cyperus sp.,4.4
2047,2020,8/21/20,E245,29,West,NA,Control,NA,y,Koeleria cristata,1.4
2048,2020,8/21/20,E245,29,West,NA,Control,NA,y,Miscellaneous litter,64.38
2049,2020,8/21/20,E245,29,West,NA,Control,NA,y,Poa pratensis,20.34
2050,2020,8/21/20,E245,29,West,NA,Control,NA,y,Ranunculus rhomboideus,0.86
2051,2020,8/21/20,E245,29,West,NA,Control,NA,y,Sorghastrum nutans,14.24
2052,2020,8/21/20,E245,29,West,NA,Control,NA,y,Tradescantia occidentalis,0.14
2053,2020,8/21/20,E245,30,East,NA,Insecticide,NA,n,Ambrosia coronopifolia,3.68
2054,2020,8/21/20,E245,30,East,NA,Insecticide,NA,n,Carex sp.,3.16
2055,2020,8/21/20,E245,30,East,NA,Insecticide,NA,n,Cyperus sp.,0.4
2056,2020,8/21/20,E245,30,East,NA,Insecticide,NA,n,Koeleria cristata,0.64
2057,2020,8/21/20,E245,30,East,NA,Insecticide,NA,n,Lithospermum caroliniense,1.86
2058,2020,8/21/20,E245,30,East,NA,Insecticide,NA,n,Miscellaneous litter,55.3
2059,2020,8/21/20,E245,30,East,NA,Insecticide,NA,n,Panicum perlongum,0.94
2060,2020,8/21/20,E245,30,East,NA,Insecticide,NA,n,Panicum praecocious,0.64
2061,2020,8/21/20,E245,30,East,NA,Insecticide,NA,n,Poa pratensis,0.52
2062,2020,8/21/20,E245,30,East,NA,Insecticide,NA,n,Solidago gigantea,1.78
2063,2020,8/21/20,E245,30,East,NA,Insecticide,NA,n,Sorghastrum nutans,19.46
2064,2020,8/20/20,E245,30,West,NA,Insecticide,NA,y,Ambrosia coronopifolia,0.84
2065,2020,8/20/20,E245,30,West,NA,Insecticide,NA,y,Carex sp.,28.18
2066,2020,8/20/20,E245,30,West,NA,Insecticide,NA,y,Cyperus sp.,2.16
2067,2020,8/20/20,E245,30,West,NA,Insecticide,NA,y,Koeleria cristata,7.76
